ResourceID,MONNO,MONNO_TYPE,MONNAMEQ,NAME_TYPE,TPQ,TPQ_TYPE,TPQPREC_Valueid,TAQ,TAQ_TYPE,TAQPREC_Valueid,DESCRIPTION,DESCRIPTION_TYPE,WKT,DES_Valueid,REFERENCE,TYPE_Valueid,CP_Valueid
00000000-0000-0000-0000-00000lhd1559,1559,838a206c-7975-4695-a2ae-1575b1e07984,"""Monks Leys Common, Monks Road""",81dd62d2-6701-4195-b74b-8057456bba4b,1150,cf4d3fee-1c66-499c-a087-13eb3a069807,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,1870,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.526133408955873 53.2317063616861),,,9b3964b5-7317-4b79-b6ce-5322c0087cb2,
00000000-0000-0000-0000-00000lhd1559,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-00000lhd1559,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1559,,,,,,,,,,,"""Given to the abbey of St Mary at York after the Conquest. Acquired by the city after the dissolution of St Marys Abbey in the 1530s. Part was sold as building land in the 19th century and part bought by Lincoln Corporation in 1870 for the laying-out of the Arboretum.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1560,1560,838a206c-7975-4695-a2ae-1575b1e07984,"""2 Flaxengate""",81dd62d2-6701-4195-b74b-8057456bba4b,1840,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1960,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.538192938213442 53.2304255097016),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-00000lhd1560,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1560,,,,,,,,,,,"""Large house in two parts, and garden stretching from Clasketgate on the north to Silver Street on the south, with Flaxengate on the east and the Olde Crown PH on the west. 1867-1885 (1 Flaxengate), Richard C Carline, solicitor; 1885-1920 W A Carline, physician (directories); 1922 Amalgamated Engineering Union Club and Institute. Later Lincoln Labour Party HQ and WEA; TUC club until 1955 and AEU club. Air raid shelter in the basement in WW2 for 130 people (LE 20/09/1941 p 2). (Information from Elvin SOURCE1238). The site is now occupied by a night club, formerly Lincoln Cooperative Society Silvergate House (MON5510)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1561,1561,838a206c-7975-4695-a2ae-1575b1e07984,"""The Depot, Carholme Road""",81dd62d2-6701-4195-b74b-8057456bba4b,1804,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1906,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.549249475060602 53.2313157602824),,,c4ab5d82-4ca8-4bab-9e72-67a27a437c92,
00000000-0000-0000-0000-00000lhd1561,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1561,,,,,,,,,,,"""Military depot or armoury erected with Government funding in case of French invasion, and completed 1 December 1804. The stores were moved to Hull Barracks in 1819 and it was sold and taken over in 1821 by Dawbers Brewery (MON6603). The site contained two dwelling houses. Demolished for the building of houses in Westbourne Grove in 1907""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1562,1562,838a206c-7975-4695-a2ae-1575b1e07984,"""Drury Lane""",81dd62d2-6701-4195-b74b-8057456bba4b,1750,cf4d3fee-1c66-499c-a087-13eb3a069807,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.540807587901876 53.2337208576956),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1562,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1562,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1562,,,,,,,,,,,"""Road skirting the south side of the Castle. Named either after the 18th-century theatre (MON1545) or the landowner Mr Drury, shown on a 1783 plan of the castle (in Hill. Medieval Lincoln, source228). Also recorded as Castle Hill Road and Back Lane in the 18th/19th century and Old Drury in the 19th century. A 1783 map shows properties on both sides of the lane to the west and north of Chad Varah House. At the instigation of Richard Carline in 1854,and financed by public subscription,  the line at the east end between Castle Hill and the later Wordsworth Street was moved eastwards to its modern position in 1855 having previously followed the line of the north-south running passageway to the east of the public toilets. This short stretch of passageway is called ""Old Drury Lane"" on a building application plan of 1912 (BA 5094). This necessitated the removal of one or two properties on the south side of Castle Hill (west of no. 3), one the house of DR Charlesworth. It also cut through the rear parts of Steep Hill properties nos. 28-34. The north side was widened in 1891 according to Council records, apparently opposite Gibraltar Hill, though the OS maps of 1880s and 1930 do not show much change.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1563,1563,838a206c-7975-4695-a2ae-1575b1e07984,"""General Baptist Chapel, St Benedicts Square""",81dd62d2-6701-4195-b74b-8057456bba4b,1819,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1860,f21fd154-a96d-4b50-9fa9-dbab3c54d441,38cc0cb2-1e87-4138-9503-cb1673980f91,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.541816997166012 53.2282674001596),,,ac644d2c-d2ad-420f-9654-271c39e284aa,
00000000-0000-0000-0000-00000lhd1563,,,,,,,,,,,,,,,,b75019a6-7aea-4ba4-ad0a-bac8625cfdd7,
00000000-0000-0000-0000-00000lhd1563,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1563,,,,,,,,,,,"""General Baptist Chapel, the first Baptist Chapel in Lincoln, a small chapel probably replacing the meeting hall (MON2715). Reported in 1856 as closed (SOURCE2717) and used by the Ragged School in 1860.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1564,1564,838a206c-7975-4695-a2ae-1575b1e07984,"""Baptist Chapel burial ground, St Benedicts Square""",81dd62d2-6701-4195-b74b-8057456bba4b,1701,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1856,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.542140340807246 53.2284511526209),,,a6fabea3-3818-4f28-9e89-b503d163c744,
00000000-0000-0000-0000-00000lhd1564,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1564,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1564,,,,,,,,,,,"""Cemetery known from 1842 Padley map of Lincoln, and to the east of the early chapel. The 1886 Sunday School was built over the cemetery. The site is now the pathways/gardens to the rear (west) of Marks and Spencers Store""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1565,1565,838a206c-7975-4695-a2ae-1575b1e07984,"""Lincoln Union Workhouse burial ground,  Long Leys Road""",81dd62d2-6701-4195-b74b-8057456bba4b,1828,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1880,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.547052561980899 53.2373481300713),,,a6fabea3-3818-4f28-9e89-b503d163c744,
00000000-0000-0000-0000-00000lhd1565,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1565,,,,,,,,,,,"""Cemetery of Lincoln Union Workhouse (MON1552) from 1837, having been set up as a cemetery for the House of Industry in 1828, consecrated 31/07/1828. Extended southwards in 1856. The last burials are thought to date from 1899. Now open land on the west side of Willis Terrace, south side of Long Leys Road. Burials were encountered in 1992.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1566,1566,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman Catholic Chapel, Silver Street""",81dd62d2-6701-4195-b74b-8057456bba4b,1799,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1885,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.536818545751876 53.2303097553653),,,9d63ccde-ba00-4266-b6e2-4038edab6ead,
00000000-0000-0000-0000-00000lhd1566,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1566,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1566,,,,,,,,,,,"""Brick chapel situated on the south side of Silver Street; the site is now the western half of the Constitutional Club. It was built by a Mr Best and mostly paid for by him. It was dedicated to St John the Baptist and St John the Evangelist (see Bennett, 16, SOURCE1688). A window depicting St John the Baptist was incorporated into St Hughs Church (MON642). It was put up for sale by Lincoln Corporation in 1848, (LC 12/03/1847 p4). It was remodelled by Pugin in 1854, (builder William Kirk of Lincoln) and enlarged in on the west side with the adjoining school sharing space with the church.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1567,1567,838a206c-7975-4695-a2ae-1575b1e07984,"""House of Industry, The Lawn""",81dd62d2-6701-4195-b74b-8057456bba4b,1780,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1839,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.544994631971426 53.2361723288302),,,c21b1232-8a76-4971-9439-c497db00ed44,
00000000-0000-0000-0000-00000lhd1567,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1567,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1567,,,,,,,,,,,"""Former glue factory taken over as House of Industry in 1782 after parishes were given legal power to act in Unions. Surgeon in 1819, John Hett. The House was replaced by the Lincoln Union Workhouse (MON1552), built by 1838, before being sold for å£400 and demolished in 1839. Its lands were auctioned in 1838 (SM 30/03/1838 p2). The site is now close to the childrens play area in the north-west corner of the Lawn grounds. A stone cellar of the House was recorded archaeologically in 1984, 2.3m x 2.9m. It was excavated to a depth of 1.8m, not the full extent. No trace of the walls was found""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1568,1568,838a206c-7975-4695-a2ae-1575b1e07984,"""Hospital, Melville Street / Waterside South""",81dd62d2-6701-4195-b74b-8057456bba4b,1769,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1847,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.536284547277167 53.2279568519772),,,3a992629-e50a-42f7-aaac-fc160a8bff4c,
00000000-0000-0000-0000-00000lhd1568,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1568,,,,,,,,,,,"""First proposed in 1744, a hospital established in 1769 as a charity, apparently consisted of a dwelling house and premises formerly used for malting, accommodating 10 patients with services for forty out-patients (Lincs Mag 1934-6 vol 2 268). Stone walls found in 2002 may be part of the building, or a structure associated with it. Whites 1842 Directory records an ""Old Hospital Yard"" at 32 Waterside South, a number later west of Melville Street but possibly east of, or in, its site in 1842. Old Hospital marked on Marrat maps on the site of, or to the west of, Doughtys Mill. The buildings were purchased in 1839 to allow for the construction of the mill (Lincs Chronicle 16/08/1839) and demolished in 1847. According to the Lincs Chronicle (13/08/1847) a coat of arms with the initials GA was recovered.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1569,1569,838a206c-7975-4695-a2ae-1575b1e07984,"""Oxford Street""",81dd62d2-6701-4195-b74b-8057456bba4b,1843,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.537671841245934 53.2259331910192),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1569,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1569,,,,,,,,,,,"""Street originally with houses and workshops linking St Marys Street and Pelham Street/Bridge. Opened in December 1843 and named in August 1844. Widened and lowered in 1908.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1570,1570,838a206c-7975-4695-a2ae-1575b1e07984,"""Brayford Wharf East""",81dd62d2-6701-4195-b74b-8057456bba4b,1600,cf4d3fee-1c66-499c-a087-13eb3a069807,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543374975406329 53.2278279720772),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1570,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1570,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1570,,,,,,,,,,,,,,,,f6c97ee1-3fc9-481c-bf35-614a48e21cba,
00000000-0000-0000-0000-00000lhd1570,,,,,,,,,,,"""East wharf of Brayford Pool running from Brayford Head in the north to Holmes Bridge in the south. It was widened in 1963. The roadway was named Brayford Road East by the Lighting and Paving Commission in 1849 (SM 09/02/1849)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1571,1571,838a206c-7975-4695-a2ae-1575b1e07984,"""Brayford Wharf North""",81dd62d2-6701-4195-b74b-8057456bba4b,1600,cf4d3fee-1c66-499c-a087-13eb3a069807,394c182b-fdbb-4239-a5c2-8f44a3eaff5d,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.545577648568349 53.2291404191097),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1571,,,,,,,,,,,,,,,,f6c97ee1-3fc9-481c-bf35-614a48e21cba,
00000000-0000-0000-0000-00000lhd1571,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1571,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1571,,,,,,,,,,,"""North wharf of Brayford Pool running from Brayford Head on the east to Newland / Carholme Road on the west. The wharf was subject to discussion about responsibility for upkeep in the late 1830s, as it was regarded as dangerous and partially impassable (Lincs Chronicle 30/08/1839). In 1841 the Parish of St Martin was deemed to be responsible for repair. The roadway was named Brayford Road North by the Lighting and Paving Commission in 1849 (SM 09/02/1849)""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1572,1572,838a206c-7975-4695-a2ae-1575b1e07984,"""The Park""",81dd62d2-6701-4195-b74b-8057456bba4b,1847,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543483697444086 53.2312454335451),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1572,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1572,,,,,,,,,,,,,,44f4e1ab-f0de-42e7-82a4-98156e9eac4d,"SAM 115 Lincoln Roman Colonia (Lindum), SAM 187 Roman wall, ditch and gate adjoining and under The Park / 1003569",,
00000000-0000-0000-0000-00000lhd1572,,,,,,,,,,,"""Street running north-south between West Parade and Newland, slightly to the west of the Roman Lower City wall. Three-storey terraced housing was built on the west side in 1846-1847 and was demolished in 1968 apart from the northernmost houses, 64-68. 62 was built in c1990 in the same style. Many of the houses used the Roman colonia wall as a foundation, or reused the stone as building material. There was a row of houses on the east side (MON4084) which later became part of Wm. Wrights builders site. The street took its name from Beesom/Besom Park (MON804) and the street is labelled as Besom Park on Padleys 1842 map. It was widened in 1886 on the east side at the West Parade end.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1573,1573,838a206c-7975-4695-a2ae-1575b1e07984,"""Good Lane""",81dd62d2-6701-4195-b74b-8057456bba4b,1800,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.538824862269178 53.2400253970168),,,62d7af0f-70ca-4082-9916-a2384d81a446,
00000000-0000-0000-0000-00000lhd1573,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1573,,,,,,,,,,,"""Street on the west side of Newport, possibly named after the Good family (Cameron (p.60)). Thomas Good was a blacksmith on Newport in 1828-42 (Pigots and Whites Directories). Named by 1848 if not before.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1574,1574,838a206c-7975-4695-a2ae-1575b1e07984,"""Newland Congregational Church 2""",81dd62d2-6701-4195-b74b-8057456bba4b,1876,cf4d3fee-1c66-499c-a087-13eb3a069807,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,2014,f21fd154-a96d-4b50-9fa9-dbab3c54d441,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.543223200902405 53.2296510511668),,,7f4e0a68-c3be-4de6-aa9a-85e8bede153b,
00000000-0000-0000-0000-00000lhd1574,,,,,,,,,,,,,,,,,3425232f-e835-48c3-9ff4-4d7827b6f08a
00000000-0000-0000-0000-00000lhd1574,,,,,,,,,,,,,,8f2b7449-f970-4924-8449-8efa07a2fbb0,1388720,,
00000000-0000-0000-0000-00000lhd1574,,,,,,,,,,,,,,,,b75019a6-7aea-4ba4-ad0a-bac8625cfdd7,
00000000-0000-0000-0000-00000lhd1574,,,,,,,,,,,,,,bf1646b9-b052-4206-97d5-c8b4dd061f4e,Former BAR 031,,
00000000-0000-0000-0000-00000lhd1574,,,,,,,,,,,"""By Bellamy and Hardy, contractor Thomas Lovelee, at a cost of cå£7000-8000. Gothic stone dressings on grey and red brick, with spire. Now New Life Christian Fellowship. The foundation stones were laid in September 1874 by Joseph Ruston and Alfred Allott and the building was opened 29/05/1876""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1575,1575,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman buildings, Lower Long Leys Road""",81dd62d2-6701-4195-b74b-8057456bba4b,0060,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.562354656694612 53.2475393195344),,,c576bf4a-b5ba-4ba7-adac-57a5937a3b89,
00000000-0000-0000-0000-00000lhd1575,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-00000lhd1575,,,,,,,,,,,,,,,,1a35bff6-b41a-43b1-9d9d-b3ffecf0391e,
00000000-0000-0000-0000-00000lhd1575,,,,,,,,,,,"""Pitched limestone footings of two substantial buildings, possibly part of a farmstead (MON7626). Associated were 3rd-century pottery, and various pieces of tile, one with an inscription VIIR and CIM, perhaps parts of the names of the tile makers.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1576,1576,838a206c-7975-4695-a2ae-1575b1e07984,"""Roman inhumations, Lower Long Leys Road""",81dd62d2-6701-4195-b74b-8057456bba4b,0200,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,0300,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.562412857002762 53.2471444713239),,,4b04460d-491b-406e-abf6-a4a87d036c14,
00000000-0000-0000-0000-00000lhd1576,,,,,,,,,,,,,,,,,6f079341-6c7c-4ced-b93a-4b60096931eb
00000000-0000-0000-0000-00000lhd1576,,,,,,,,,,,,,,,,27884319-c4d5-421c-a424-49a8c279307a,
00000000-0000-0000-0000-00000lhd1576,,,,,,,,,,,"""Three well-preserved wooden coffins were found; two were almost completely destroyed, with one intact. The only remains of the body were three teeth. The base of the coffin contained the impression of a skeleton.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1577,1577,838a206c-7975-4695-a2ae-1575b1e07984,"""Iron-Age pits, Burton Road/Lincoln by-pass""",81dd62d2-6701-4195-b74b-8057456bba4b,-0200,cf4d3fee-1c66-499c-a087-13eb3a069807,595e8d0e-27e6-48bf-b709-4440ca5ff860,0030,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.555084778469367 53.2528992225002),,,f909a4f2-07b9-477d-8bae-c3a6a88ed982,
00000000-0000-0000-0000-00000lhd1577,,,,,,,,,,,,,,,,,ed178863-0fc9-4496-99c7-58fe5ed59093
00000000-0000-0000-0000-00000lhd1577,,,,,,,,,,,"""Several pits were observed during construction of the western by-pass at its meeting with Burton Road. Pottery was found dating to the early 1st century AD.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1578,1578,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval path / yard, 29 Steep Hill / Drury Lane""",81dd62d2-6701-4195-b74b-8057456bba4b,1300,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1600,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.539179685265878 53.2340065690751),,,bdec4667-d303-40ed-b144-866f54062b00,
00000000-0000-0000-0000-00000lhd1578,,,,,,,,,,,,,,,,ec9dfceb-4b66-4d40-a150-07862eafc837,
00000000-0000-0000-0000-00000lhd1578,,,,,,,,,,,,,,,,0a8e9e9d-c27f-42a6-8399-e386adeee6e9,
00000000-0000-0000-0000-00000lhd1578,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
00000000-0000-0000-0000-00000lhd1578,,,,,,,,,,,,,,27c67c7d-76b8-46ac-9209-7b6a7d593f2f,1388783,,
00000000-0000-0000-0000-00000lhd1578,,,,,,,,,,,"""A series of at least three cobbled and pebbled surfaces, possibly an alley / path / yard associated with the 14th-century part of 29 Steep Hill.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1579,1579,838a206c-7975-4695-a2ae-1575b1e07984,"""Post-medieval path / yard, 29 Steep Hill""",81dd62d2-6701-4195-b74b-8057456bba4b,1675,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1700,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.539180603156313 53.2339796108622),,,bdec4667-d303-40ed-b144-866f54062b00,
00000000-0000-0000-0000-00000lhd1579,,,,,,,,,,,,,,,,,ad4d6359-5c0d-4a2d-8833-5fa3d1ef5879
00000000-0000-0000-0000-00000lhd1579,,,,,,,,,,,,,,27c67c7d-76b8-46ac-9209-7b6a7d593f2f,1388783,,
00000000-0000-0000-0000-00000lhd1579,,,,,,,,,,,,,,,,0a8e9e9d-c27f-42a6-8399-e386adeee6e9,
00000000-0000-0000-0000-00000lhd1579,,,,,,,,,,,,,,,,ec9dfceb-4b66-4d40-a150-07862eafc837,
00000000-0000-0000-0000-00000lhd1579,,,,,,,,,,,"""A surface of roughly-squared limestone fragments set into a layer of clay, probably an external alley / path / yard associated with the late 17th-century rear hall of 29 Steep Hill. Silting indicated its external position.""",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,
00000000-0000-0000-0000-00000lhd1580,1580,838a206c-7975-4695-a2ae-1575b1e07984,"""Medieval terrace wall, Christs Hospital Terrace""",81dd62d2-6701-4195-b74b-8057456bba4b,1050,cf4d3fee-1c66-499c-a087-13eb3a069807,a65753a5-c15b-4d07-a33b-459418b5156b,1540,f21fd154-a96d-4b50-9fa9-dbab3c54d441,a65753a5-c15b-4d07-a33b-459418b5156b,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,POINT (-0.538237387329162 53.2335185547658),,,278959b5-9b68-462e-b94f-cd925b36a449,
00000000-0000-0000-0000-00000lhd1580,,,,,,,,,,,,,,,,,15b4acda-d6b8-4228-bbc8-0b7a6cf6e133
